asset_id,name,name_en,name_ms,category,subcategory,osm_category,osm_type,osm_id,lat,lon,state,state_code,district,district_code,cuisine,brand,stars,rooms,beds,operator,website,phone,opening_hours,wheelchair
OSM_node_5286843830,Indian Food,,,Food & Beverage,Restaurant,amenity=restaurant,node,5286843830,3.172071,113.040662,Sarawak,13,Bintulu,19,indian;local,,,,,,,,,
OSM_way_421458996,Kantin,,,Food & Beverage,Restaurant,amenity=restaurant,way,421458996,3.347648,113.156218,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_5133221626,Klang Bak Kut Teh,,,Food & Beverage,Restaurant,amenity=restaurant,node,5133221626,3.198584,113.05781,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_5550484526,Lee,Lee Garden,,Food & Beverage,Restaurant,amenity=restaurant,node,5550484526,3.190546,113.041872,Sarawak,13,Bintulu,19,chinese;noodles;local,,,,,,,,Mo-Su 07:00-12:00,
OSM_node_4223305714,Lokenyuan Cafe,,,Food & Beverage,Restaurant,amenity=restaurant,node,4223305714,3.170855,113.042364,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_5715771336,Nasi Ayam Singapore,SINGAPORE CHICKEN RICE,,Food & Beverage,Restaurant,amenity=restaurant,node,5715771336,3.172124,113.041916,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_6843883185,New Kanteen,New Kanteen,,Food & Beverage,Restaurant,amenity=restaurant,node,6843883185,3.347213,113.156139,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_11818586739,Nurul Cafe,,,Food & Beverage,Restaurant,amenity=restaurant,node,11818586739,3.171502,113.043071,Sarawak,13,Bintulu,19,malaysian;indian,,,,,,,,Mo-Su 08:00-23:00,
OSM_node_12164814819,Okid Barbeque House,,,Food & Beverage,Restaurant,amenity=restaurant,node,12164814819,3.203535,113.057334,Sarawak,13,Bintulu,19,oriental,,,,,,,,,
OSM_node_5135561826,Pizza Hut,,,Food & Beverage,Restaurant,amenity=restaurant,node,5135561826,3.179553,113.037692,Sarawak,13,Bintulu,19,pizza,Pizza Hut,,,,,,,,
OSM_node_5135560223,Rahmat Coffee House,,,Food & Beverage,Restaurant,amenity=restaurant,node,5135560223,3.197795,113.05233,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_11818586731,Restoran Mooo Egypt Cuisine,,,Food & Beverage,Restaurant,amenity=restaurant,node,11818586731,3.171197,113.043006,Sarawak,13,Bintulu,19,arab;middle_eastern,,,,,,,,,
OSM_node_11299998128,SCR Chicken Rice (Bintulu Sentral),,,Food & Beverage,Restaurant,amenity=restaurant,node,11299998128,3.202371,113.057621,Sarawak,13,Bintulu,19,,,,,,,,086336335,Mo-Su 09:00-21:00,
OSM_node_7158663671,Sape Cafe &Lounge,,,Food & Beverage,Restaurant,amenity=restaurant,node,7158663671,3.263398,113.098812,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_10705973497,Smoke Houses Row,,,Food & Beverage,Restaurant,amenity=restaurant,node,10705973497,3.52324,113.341675,Sarawak,13,Bintulu,19,barbecue,,,,,,,,,
OSM_node_5135569622,Thien Hiong Cafe,,,Food & Beverage,Restaurant,amenity=restaurant,node,5135569622,3.198749,113.047473,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_5135560226,Unnamed Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,5135560226,3.179704,113.036051,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_7158621752,Unnamed Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,7158621752,3.262844,113.098806,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_7158666974,Unnamed Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,7158666974,3.264356,113.098761,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_13694523198,Vibe in Paradise Dim Sum Emperors,,,Food & Beverage,Restaurant,amenity=restaurant,node,13694523198,3.183631,113.03862,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_5135560224,Village Food Corner,,,Food & Beverage,Restaurant,amenity=restaurant,node,5135560224,3.199402,113.047056,Sarawak,13,Bintulu,19,,,,,,,,,,
OSM_node_13694523179,Xiang Wei Xiao Chu,,,Food & Beverage,Restaurant,amenity=restaurant,node,13694523179,3.185763,113.038754,Sarawak,13,Bintulu,19,chinese,,,,,,,,,
OSM_node_2634949977,Cafe 7,Cafe 7,,Food & Beverage,Restaurant,amenity=restaurant,node,2634949977,2.10021,112.15774,Sarawak,13,Kanowit,18,,,,,,,,,,
OSM_node_14076150564,Kedai Buban,,,Food & Beverage,Restaurant,amenity=restaurant,node,14076150564,2.099362,112.157304,Sarawak,13,Kanowit,18,kampua;roti_kahwin,,,,,,,,,
OSM_node_14076150587,Sin Fock Teck Cafe And Seafood,,,Food & Beverage,Restaurant,amenity=restaurant,node,14076150587,2.099401,112.156637,Sarawak,13,Kanowit,18,seafood,,,,,,,,,
OSM_node_14076150556,Tasty Corner Cafe,,,Food & Beverage,Restaurant,amenity=restaurant,node,14076150556,2.098773,112.156118,Sarawak,13,Kanowit,18,,,,,,,,,,
OSM_node_6815175986,27 Cafe,27 Cafe,,Food & Beverage,Restaurant,amenity=restaurant,node,6815175986,2.016684,112.937277,Sarawak,13,Kapit,21,local,,,,,,,,,
OSM_node_11977535857,Bungas Cafe,,,Food & Beverage,Restaurant,amenity=restaurant,node,11977535857,2.015698,112.93997,Sarawak,13,Kapit,21,,,,,,,,,,
OSM_way_1410030719,Gelanggang Kenyalang,,,Food & Beverage,Restaurant,amenity=restaurant,way,1410030719,2.015692,112.939312,Sarawak,13,Kapit,21,,,,,,,,,,
OSM_node_5136516421,Night Food Market,Night Food Market,,Food & Beverage,Restaurant,amenity=restaurant,node,5136516421,2.016056,112.94,Sarawak,13,Kapit,21,,,,,,,,,,
OSM_node_11977479342,Spring Cafe,,,Food & Beverage,Restaurant,amenity=restaurant,node,11977479342,2.015662,112.938671,Sarawak,13,Kapit,21,,,,,,,,,,
OSM_node_4225153099,Unnamed Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,4225153099,2.016564,112.941369,Sarawak,13,Kapit,21,,,,,,,,,,
OSM_node_11977535856,Unnamed Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,11977535856,2.015923,112.939653,Sarawak,13,Kapit,21,,,,,,,,,,
OSM_node_11977535858,Unnamed Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,11977535858,2.015583,112.939964,Sarawak,13,Kapit,21,,,,,,,,,,
OSM_node_11977555485,Unnamed Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,11977555485,2.016608,112.936641,Sarawak,13,Kapit,21,,,,,,,,,,
OSM_node_6400658992,118 Food Court,,,Food & Beverage,Restaurant,amenity=restaurant,node,6400658992,1.515921,110.310581,Sarawak,13,Kuching,01,chinese,,,,,,,,,
OSM_node_2406872707,21bistro,21bistro,,Food & Beverage,Restaurant,amenity=restaurant,node,2406872707,1.556137,110.354315,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_6168660886,25 Bukit Mata Seafood - Cher Char,25 Bukit Mata Seafood - Cher Char @ TopSpot Foodcourt,,Food & Beverage,Restaurant,amenity=restaurant,node,6168660886,1.556201,110.352125,Sarawak,13,Kuching,01,,,,,,,,,Mo-Su 17:30-22:30,
OSM_node_12468761485,319 Chin Siang Seafood,,,Food & Beverage,Restaurant,amenity=restaurant,node,12468761485,1.535213,110.33778,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_7978200588,365 Cafe,,,Food & Beverage,Restaurant,amenity=restaurant,node,7978200588,1.535246,110.35567,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_7977688493,5 Loaves 2 Fish,,,Food & Beverage,Restaurant,amenity=restaurant,node,7977688493,1.517583,110.367316,Sarawak,13,Kuching,01,asian,,,,,,,,,
OSM_node_10828939255,868 Chicken Rice,,,Food & Beverage,Restaurant,amenity=restaurant,node,10828939255,1.538836,110.373491,Sarawak,13,Kuching,01,chinese;chicken,,,,,,,,Mo-Su 16:30-20:00,
OSM_node_5163052421,A.L. Baik Bistro,,,Food & Beverage,Restaurant,amenity=restaurant,node,5163052421,1.556779,110.355038,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_11991400611,Aishah's Lunchbox,,,Food & Beverage,Restaurant,amenity=restaurant,node,11991400611,1.567619,110.355286,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12178151251,Al Dente,,,Food & Beverage,Restaurant,amenity=restaurant,node,12178151251,1.504374,110.359868,Sarawak,13,Kuching,01,italian,,,,,,,,,
OSM_node_4989957621,Aladdin Chicken Rice Shop,Aladdin Chicken Rice Shop,,Food & Beverage,Restaurant,amenity=restaurant,node,4989957621,1.558352,110.345648,Sarawak,13,Kuching,01,malaysian,,,,,,,,,
OSM_node_10828939257,Aladin Cafe,,,Food & Beverage,Restaurant,amenity=restaurant,node,10828939257,1.558866,110.345229,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_4539609072,Alif Islamic Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,4539609072,1.481828,110.333928,Sarawak,13,Kuching,01,asian,,,,,,,,,
OSM_node_7885775483,Ammi,,,Food & Beverage,Restaurant,amenity=restaurant,node,7885775483,1.534419,110.337337,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12206124095,Amore,,,Food & Beverage,Restaurant,amenity=restaurant,node,12206124095,1.519905,110.336539,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_10961090245,Angel's Kitchen,,,Food & Beverage,Restaurant,amenity=restaurant,node,10961090245,1.527223,110.385305,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12309160311,Awa Mee Bar,,,Food & Beverage,Restaurant,amenity=restaurant,node,12309160311,1.52834,110.337107,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_5217918523,Ayam Goreng Fried Chicken,,,Food & Beverage,Restaurant,amenity=restaurant,node,5217918523,1.554549,110.358741,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_5165634374,Ayam Pak Usu,,,Food & Beverage,Restaurant,amenity=restaurant,node,5165634374,1.557309,110.353675,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12773184685,Ayam Penyet Ria,,,Food & Beverage,Restaurant,amenity=restaurant,node,12773184685,1.553809,110.336039,Sarawak,13,Kuching,01,chicken,,,,,,,,,
OSM_node_7979836686,Ayiko Food Centre,,,Food & Beverage,Restaurant,amenity=restaurant,node,7979836686,1.518593,110.366018,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12182142533,B&B Kitchen,,,Food & Beverage,Restaurant,amenity=restaurant,node,12182142533,1.503072,110.351725,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12243064843,Babaganoush Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,12243064843,1.551592,110.388485,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_13588789301,Babaque Loklok Buffet,,,Food & Beverage,Restaurant,amenity=restaurant,node,13588789301,1.553849,110.361506,Sarawak,13,Kuching,01,asian;barbecue,,,,,,,011-2883 8000,Mo-Su 12:00-23:00,
OSM_node_5668676323,Bako Seafood Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,5668676323,1.664304,110.431746,Sarawak,13,Kuching,01,local,,,,,,,,,
OSM_node_5053315121,Balkanico Handmade Pizza,Balkanico Handmade Pizza,,Food & Beverage,Restaurant,amenity=restaurant,node,5053315121,1.555591,110.356848,Sarawak,13,Kuching,01,balkan;italian_pizza;pizza,,,,,,,,,
OSM_node_5165634381,Baruk B’dayuh,,,Food & Beverage,Restaurant,amenity=restaurant,node,5165634381,1.556728,110.347728,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_2401114422,Bayridge Fine Seafood (closed),Bayridge Fine Seafood,,Food & Beverage,Restaurant,amenity=restaurant,node,2401114422,1.750647,110.314327,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12182142532,Bella Italia,,,Food & Beverage,Restaurant,amenity=restaurant,node,12182142532,1.503065,110.351669,Sarawak,13,Kuching,01,italian,,,,,,,,,
OSM_node_6066344186,Benson Seafood,,,Food & Beverage,Restaurant,amenity=restaurant,node,6066344186,1.558115,110.355386,Sarawak,13,Kuching,01,seafood,,,,,,,082-255 262,,
OSM_node_12284958572,Best Noodle House,,,Food & Beverage,Restaurant,amenity=restaurant,node,12284958572,1.501917,110.348211,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12179936708,Biao Di La La Pot,,,Food & Beverage,Restaurant,amenity=restaurant,node,12179936708,1.513519,110.354008,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12167619057,Big Coconut,,,Food & Beverage,Restaurant,amenity=restaurant,node,12167619057,1.514023,110.344921,Sarawak,13,Kuching,01,western,,,,,,,,,
OSM_node_12298986080,Big Veggie,,,Food & Beverage,Restaurant,amenity=restaurant,node,12298986080,1.506894,110.37376,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_14093877712,Bintawa Kueh Chap,,,Food & Beverage,Restaurant,amenity=restaurant,node,14093877712,1.530365,110.379813,Sarawak,13,Kuching,01,regional,,,,,,,,,
OSM_node_6204669588,Bombay Riverfront,City Inn,,Food & Beverage,Restaurant,amenity=restaurant,node,6204669588,1.557131,110.355273,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_6151787186,Bombay Riverside,,,Food & Beverage,Restaurant,amenity=restaurant,node,6151787186,1.557113,110.355331,Sarawak,13,Kuching,01,indian,,,,,,,,,
OSM_node_7977002986,Bombay Selera,,,Food & Beverage,Restaurant,amenity=restaurant,node,7977002986,1.527564,110.360784,Sarawak,13,Kuching,01,indian,,,,,,,,,
OSM_node_6828153302,Bombay Spice,,,Food & Beverage,Restaurant,amenity=restaurant,node,6828153302,1.549891,110.335998,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_6914230649,Bombay Spices,,,Food & Beverage,Restaurant,amenity=restaurant,node,6914230649,1.52086,110.378157,Sarawak,13,Kuching,01,indian,,,,,,,082-360 464,Mo-Su 06:00-23:00,
OSM_node_11030252505,Borneo Delight,,,Food & Beverage,Restaurant,amenity=restaurant,node,11030252505,1.557255,110.34853,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_5673764721,Bukit Mata Seafood,,,Food & Beverage,Restaurant,amenity=restaurant,node,5673764721,1.556275,110.352566,Sarawak,13,Kuching,01,fish,,,,,,,,,
OSM_node_7977688490,Bukit Mata Seafood,,,Food & Beverage,Restaurant,amenity=restaurant,node,7977688490,1.518502,110.366507,Sarawak,13,Kuching,01,seafood,,,,,,,,,
OSM_node_12178203468,Byte,,,Food & Beverage,Restaurant,amenity=restaurant,node,12178203468,1.505096,110.359156,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_6914230651,"C121, Food Station",,,Food & Beverage,Restaurant,amenity=restaurant,node,6914230651,1.520504,110.378511,Sarawak,13,Kuching,01,chinese,,,,,,,019-867 8794,Mo-Su 05:30-00:00,
OSM_node_6783953796,Cafe Cafe at The Original Car Wash,,,Food & Beverage,Restaurant,amenity=restaurant,node,6783953796,1.55074,110.333059,Sarawak,13,Kuching,01,,,,,,,,+60 82-256 396,Mo-Su 11:00-23:00,
OSM_node_11991364600,Cafe Diners kak Mariam,,,Food & Beverage,Restaurant,amenity=restaurant,node,11991364600,1.558799,110.331309,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12086294136,Cafe Tapok,,,Food & Beverage,Restaurant,amenity=restaurant,node,12086294136,1.717733,110.320298,Sarawak,13,Kuching,01,,,,,,,,011-3105 7117,Tu-Su 12:00-22:00,
OSM_node_8046276988,Cendol Limbang,,,Food & Beverage,Restaurant,amenity=restaurant,node,8046276988,1.55368,110.329434,Sarawak,13,Kuching,01,malay,,,,,,,,,
OSM_node_6151742887,Ceylonese Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,6151742887,1.556289,110.348765,Sarawak,13,Kuching,01,malaysian;indian,,,,,,,,,
OSM_node_6849570086,Ceylonese Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,6849570086,1.556435,110.348735,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12308926782,Cha Cha Moon Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,12308926782,1.521487,110.33572,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_7977688489,Chaozhou Taste,,,Food & Beverage,Restaurant,amenity=restaurant,node,7977688489,1.519071,110.365792,Sarawak,13,Kuching,01,asian,,,,,,,,,
OSM_node_12191919957,Chica.go 7,,,Food & Beverage,Restaurant,amenity=restaurant,node,12191919957,1.5125,110.306772,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_10961136351,Chicago 7,,,Food & Beverage,Restaurant,amenity=restaurant,node,10961136351,1.555174,110.353504,Sarawak,13,Kuching,01,,,,,,,https://chicago7.my/,,,
OSM_node_4691686093,Chicago Seven  Restaurant Sdn Bhd,Chicago Seven  Restaurant Sdn Bhd,,Food & Beverage,Restaurant,amenity=restaurant,node,4691686093,1.523833,110.342641,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12308929404,Chicken Claypot House,,,Food & Beverage,Restaurant,amenity=restaurant,node,12308929404,1.528713,110.336286,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12180015509,Chickilicious,,,Food & Beverage,Restaurant,amenity=restaurant,node,12180015509,1.511469,110.354316,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_11058013950,Chicking Eating House,,,Food & Beverage,Restaurant,amenity=restaurant,node,11058013950,1.522147,110.355029,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_11752109561,Chicking Eating House,,,Food & Beverage,Restaurant,amenity=restaurant,node,11752109561,1.5552,110.362927,Sarawak,13,Kuching,01,chinese,,,,,,,,,
OSM_node_6914230629,Chin Chen Food Court,,,Food & Beverage,Restaurant,amenity=restaurant,node,6914230629,1.522613,110.379207,Sarawak,13,Kuching,01,chinese,,,,,,,016-890 7117,Mo-Su 06:00-20:00,
OSM_node_12180264610,China Hunan Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,12180264610,1.511739,110.353683,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_5488088822,Chinese BBQ Specialist,,,Food & Beverage,Restaurant,amenity=restaurant,node,5488088822,1.556322,110.353943,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_11058013955,Choo Choo Chicken,,,Food & Beverage,Restaurant,amenity=restaurant,node,11058013955,1.522822,110.355032,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_5648797625,Chopstick Food Centre,Chopstick Food Centre,,Food & Beverage,Restaurant,amenity=restaurant,node,5648797625,1.552468,110.388214,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_11981111002,Chuan Inn Noodle,,,Food & Beverage,Restaurant,amenity=restaurant,node,11981111002,1.518631,110.317432,Sarawak,13,Kuching,01,malaysian,,,,,,,,,
OSM_node_12990985470,Claypot Seafood Porridge st3,,,Food & Beverage,Restaurant,amenity=restaurant,node,12990985470,1.535779,110.356237,Sarawak,13,Kuching,01,asian;malaysian,,,,,,https://www.facebook.com/profile.php?id=61565338204446,+601137837686,,
OSM_node_9778870139,Common Ground Malaysia,,,Food & Beverage,Restaurant,amenity=restaurant,node,9778870139,1.505063,110.3611,Sarawak,13,Kuching,01,korean,,,,,,http://mycommongrnd.com,0132552313,Tu-Su 12:00-23:00,
OSM_node_12178212695,Cookai,,,Food & Beverage,Restaurant,amenity=restaurant,node,12178212695,1.505407,110.358837,Sarawak,13,Kuching,01,japanese,,,,,,,,,
OSM_node_4501545600,Country Kitchen,Country Kitchen,,Food & Beverage,Restaurant,amenity=restaurant,node,4501545600,1.554831,110.357427,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_4501699390,Country Kitchen,Country Kitchen,,Food & Beverage,Restaurant,amenity=restaurant,node,4501699390,1.556106,110.355819,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12671279333,Country Kitchen,,,Food & Beverage,Restaurant,amenity=restaurant,node,12671279333,1.555892,110.356023,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12180272868,Curry Fun,,,Food & Beverage,Restaurant,amenity=restaurant,node,12180272868,1.511319,110.353539,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12191996186,Curry House,,,Food & Beverage,Restaurant,amenity=restaurant,node,12191996186,1.521092,110.337732,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12528318759,Curry House Carpenter Street,,,Food & Beverage,Restaurant,amenity=restaurant,node,12528318759,1.558491,110.345298,Sarawak,13,Kuching,01,malaysian;indian,,,,,,,+60 10-703 8904,,
OSM_node_13114110526,Curry House Kota Padawan/ Batu10,,,Food & Beverage,Restaurant,amenity=restaurant,node,13114110526,1.42576,110.324934,Sarawak,13,Kuching,01,indian,,,,,,,,,
OSM_node_5928190391,Curry House Satok,,,Food & Beverage,Restaurant,amenity=restaurant,node,5928190391,1.550329,110.33568,Sarawak,13,Kuching,01,indian,,,,,,,,,
OSM_way_1292876767,D Pondok Sate Kajang #UNIMASGEOSTARS24,,,Food & Beverage,Restaurant,amenity=restaurant,way,1292876767,1.555536,110.333683,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_11772978069,D'Seafood Restaurant,,,Food & Beverage,Restaurant,amenity=restaurant,node,11772978069,1.750556,110.3143,Sarawak,13,Kuching,01,,,,,,,,,Mo-Su 12:30-20:30,
OSM_node_12308957677,DZI Pavilion,,,Food & Beverage,Restaurant,amenity=restaurant,node,12308957677,1.529332,110.336313,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_7886353536,Dapur Nyonya,,,Food & Beverage,Restaurant,amenity=restaurant,node,7886353536,1.556659,110.321571,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12778741014,Darling Pot,,,Food & Beverage,Restaurant,amenity=restaurant,node,12778741014,1.525663,110.356418,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12222005989,Dearoma Kitchen,,,Food & Beverage,Restaurant,amenity=restaurant,node,12222005989,1.552892,110.348327,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12454395396,Desserto,,,Food & Beverage,Restaurant,amenity=restaurant,node,12454395396,1.509737,110.306256,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_4948042221,Dim Sum & Co,Dim Sum & Co,,Food & Beverage,Restaurant,amenity=restaurant,node,4948042221,1.563805,110.319422,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_7978200385,Dot Pizza,,,Food & Beverage,Restaurant,amenity=restaurant,node,7978200385,1.536002,110.356054,Sarawak,13,Kuching,01,pizza,,,,,,,,,
OSM_node_11345938984,Duduksama Kopitiam,,,Food & Beverage,Restaurant,amenity=restaurant,node,11345938984,1.505405,110.358875,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12228644985,Elite Restaurant & Bistro,,,Food & Beverage,Restaurant,amenity=restaurant,node,12228644985,1.517466,110.336417,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_5168210326,Entangen,,,Food & Beverage,Restaurant,amenity=restaurant,node,5168210326,1.554368,110.357444,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12222198616,Erawan Thai,,,Food & Beverage,Restaurant,amenity=restaurant,node,12222198616,1.553657,110.348596,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_2401114423,Escobar,Escobar,Escobar,Food & Beverage,Restaurant,amenity=restaurant,node,2401114423,1.750146,110.313894,Sarawak,13,Kuching,01,,,,,,,https://m.facebook.com/escobarDC/?wtsid=rdr_0ZxMaPJ2yjDF4S623,,Mo-Su 12:00-23:00,
OSM_node_11981069957,Everwin Kopitiam,,,Food & Beverage,Restaurant,amenity=restaurant,node,11981069957,1.514305,110.313576,Sarawak,13,Kuching,01,malaysian,,,,,,,,,
OSM_node_10605368005,Ezlive Bistro - Food Court,,,Food & Beverage,Restaurant,amenity=restaurant,node,10605368005,1.554592,110.35394,Sarawak,13,Kuching,01,chinese;korean;malaysian,,,,,,,,,
OSM_node_12455672294,Fatty Dim Sum,,,Food & Beverage,Restaurant,amenity=restaurant,node,12455672294,1.510075,110.306012,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12178206593,Feng Wei Bak Kut Teh,,,Food & Beverage,Restaurant,amenity=restaurant,node,12178206593,1.505021,110.358963,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12222005988,Fifty8,,,Food & Beverage,Restaurant,amenity=restaurant,node,12222005988,1.550586,110.348319,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12265040086,Fish Buddy,,,Food & Beverage,Restaurant,amenity=restaurant,node,12265040086,1.546589,110.352129,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_relation_9043289,Fisherman Seafood,,,Food & Beverage,Restaurant,amenity=restaurant,relation,9043289,1.500695,110.353288,Sarawak,13,Kuching,01,seafood,,,,,,,,,
OSM_node_7977710485,Flavours,,,Food & Beverage,Restaurant,amenity=restaurant,node,7977710485,1.519117,110.365972,Sarawak,13,Kuching,01,seafood,,,,,,,,,
OSM_node_6066307390,Fock Hai,Fock Hai Tim Sam Cafe,,Food & Beverage,Restaurant,amenity=restaurant,node,6066307390,1.556272,110.354054,Sarawak,13,Kuching,01,chinese,,,,,,,082-236 352,Mo-Su 06:30-12:00,
OSM_node_10970489605,Foochow Estay,,,Food & Beverage,Restaurant,amenity=restaurant,node,10970489605,1.556284,110.354829,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_13099682377,Foochow Special,,,Food & Beverage,Restaurant,amenity=restaurant,node,13099682377,1.524343,110.342607,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_6151772487,Food Stalls,,,Food & Beverage,Restaurant,amenity=restaurant,node,6151772487,1.556213,110.355373,Sarawak,13,Kuching,01,chinese;malaysian,,,,,,,,,
OSM_node_11752112964,Food stalls (on 2nd floor),,,Food & Beverage,Restaurant,amenity=restaurant,node,11752112964,1.557293,110.359947,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12054165569,Fren’s Get Together,,,Food & Beverage,Restaurant,amenity=restaurant,node,12054165569,1.556688,110.347718,Sarawak,13,Kuching,01,pasta;fusion,,,,,,,,11:00-20:30,limited
OSM_node_13114110524,Fuel Up Kitchen & Bar,,,Food & Beverage,Restaurant,amenity=restaurant,node,13114110524,1.4257,110.325716,Sarawak,13,Kuching,01,,,,,,,,,Tu-Su 11:00-22:00,
OSM_node_12191943636,Garden Seafood Cafe,,,Food & Beverage,Restaurant,amenity=restaurant,node,12191943636,1.513219,110.308931,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_9216275217,Gate Of Haeven,Gate Of Haeven Restaurant & Bar,,Food & Beverage,Restaurant,amenity=restaurant,node,9216275217,1.551767,110.370407,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_5774746856,George Cafe,,,Food & Beverage,Restaurant,amenity=restaurant,node,5774746856,1.558236,110.346996,Sarawak,13,Kuching,01,laksa,,,,,,,,,
OSM_node_11982210811,Ginza,,,Food & Beverage,Restaurant,amenity=restaurant,node,11982210811,1.505583,110.362339,Sarawak,13,Kuching,01,sushi,,,,,,,0198517792,Mon-Sun 1130am-930pm,
OSM_node_7979962485,Go Fun Kee Bak Kut Teh,,,Food & Beverage,Restaurant,amenity=restaurant,node,7979962485,1.517353,110.36644,Sarawak,13,Kuching,01,,,,,,,,,,
OSM_node_12191912758,Go Fun Kee Bak Kut Teh,,,Food & Beverage,Restaurant,amenity=restaurant,node,12191912758,1.512043,110.305407,Sarawak,13,Kuching,01,,,,,,,,,,
